crop,year,season,state,area,production,fertilizer,pesticide,yield,avg_temp_c,total_rainfall_mm,avg_humidity_percent,N,P,K,pH
Tobacco,2003,Whole Year ,Uttar Pradesh,23384.0,155821,2314548.32,5612.16,6.369090909,25.86,803.3,50.49,120,45,35,7.6
Onion,2003,Whole Year ,Uttarakhand,1719.0,19183,170146.62,412.56,11.30846154,17.95,1079.15,52.08,80,24,38,6.4
Potato,2003,Whole Year ,Uttarakhand,16054.0,261765,1589024.92,3852.96,15.82153846,17.95,1079.15,52.08,80,24,38,6.4
Sugarcane,2003,Whole Year ,Uttarakhand,116877.0,7023220,11568485.46,28050.48,58.12,17.95,1079.15,52.08,80,24,38,6.4
Banana,2004,Whole Year ,Andhra Pradesh,40906.0,980481,4431756.04,8590.26,26.37047619,27.72,759.1,69.79,78,45,22,6.8
Coconut ,2004,Whole Year ,Andhra Pradesh,103869.0,1199311362,11253167.46,21812.49,10469.71389,27.72,759.1,69.79,78,45,22,6.8
Ginger,2004,Whole Year ,Andhra Pradesh,1873.0,10906,202920.82,393.33,5.2775,27.72,759.1,69.79,78,45,22,6.8
Maize,2004,Rabi       ,Andhra Pradesh,151474.0,824920,16410693.16,31809.54,5.235714286,27.72,759.1,69.79,78,45,22,6.8
Mesta,2004,Kharif     ,Andhra Pradesh,53629.0,458390,5810165.86,11262.09,8.414444444,27.72,759.1,69.79,78,45,22,6.8
Onion,2004,Kharif     ,Andhra Pradesh,21907.0,344540,2373404.38,4600.47,14.4,27.72,759.1,69.79,78,45,22,6.8
Onion,2004,Rabi       ,Andhra Pradesh,12248.0,258886,1326948.32,2572.08,20.17047619,27.72,759.1,69.79,78,45,22,6.8
Potato,2004,Whole Year ,Andhra Pradesh,4037.0,27527,437368.58,847.77,7.64,27.72,759.1,69.79,78,45,22,6.8
Sugarcane,2004,Whole Year ,Andhra Pradesh,209536.0,15739172,22701130.24,44002.56,77.12619048,27.72,759.1,69.79,78,45,22,6.8
Sweet potato,2004,Whole Year ,Andhra Pradesh,1193.0,7829,129249.62,250.53,6.883157895,27.72,759.1,69.79,78,45,22,6.8
Tapioca,2004,Whole Year ,Andhra Pradesh,20137.0,146784,2181642.58,4228.77,6.748,27.72,759.1,69.79,78,45,22,6.8
Jute,2004,Kharif     ,Assam,57981.0,410409,6281661.54,12176.01,7.193043478,22.27,2151.77,78.82,60,18,38,5.8
Potato,2004,Whole Year ,Assam,73104.0,589070,7920087.36,15351.84,7.482608696,22.27,2151.77,78.82,60,18,38,5.8
Sugarcane,2004,Whole Year ,Assam,23942.0,883925,2593876.28,5027.82,37.40956522,22.27,2151.77,78.82,60,18,38,5.8
Banana,2004,Whole Year ,Bihar,14784.0,189572,1601698.56,3104.64,14.46545455,26.25,859.42,54.62,85,30,25,7.2
Jute,2004,Kharif     ,Bihar,134450.0,1056205,14566313.0,28234.5,7.890714286,26.25,859.42,54.62,85,30,25,7.2
Mesta,2004,Kharif     ,Bihar,15549.0,124048,1684578.66,3265.29,7.949090909,26.25,859.42,54.62,85,30,25,7.2
Onion,2004,Whole Year ,Bihar,14115.0,106528,1529219.1,2964.15,7.463684211,26.25,859.42,54.62,85,30,25,7.2
Potato,2004,Whole Year ,Bihar,138730.0,1062822,15030008.2,29133.3,8.02,26.25,859.42,54.62,85,30,25,7.2
Sugarcane,2004,Whole Year ,Bihar,104189.0,4111722,11287836.26,21879.69,36.05151515,26.25,859.42,54.62,85,30,25,7.2
Sweet potato,2004,Whole Year ,Bihar,4279.0,64343,463586.86,898.59,13.32516129,26.25,859.42,54.62,85,30,25,7.2
Bajra,2004,Whole Year ,Chhattisgarh,244.0,9682,26434.96,51.24,37.77538462,25.78,1039.07,61.38,70,35,20,6.5
Onion,2004,Whole Year ,Chhattisgarh,4472.0,27002,484496.48,939.12,6.1025,25.78,1039.07,61.38,70,35,20,6.5
Potato,2004,Whole Year ,Chhattisgarh,10638.0,59892,1152520.92,2233.98,5.89625,25.78,1039.07,61.38,70,35,20,6.5
Sweet potato,2004,Whole Year ,Chhattisgarh,2707.0,14673,293276.38,568.47,5.37875,25.78,1039.07,61.38,70,35,20,6.5
Sugarcane,2004,Whole Year ,Delhi,4.0,301,433.36,0.84,75.25,26.07,628.29,43.62,90,40,30,7.5
Banana,2004,Whole Year ,Gujarat,32200.0,1931400,3488548.0,6762.0,59.4,27.7,763.53,47.63,75,38,28,7.8
Onion,2004,Whole Year ,Gujarat,44000.0,1221300,4766960.0,9240.0,28.47894737,27.7,763.53,47.63,75,38,28,7.8
Potato,2004,Whole Year ,Gujarat,39300.0,1086400,4257762.0,8253.0,26.09666667,27.7,763.53,47.63,75,38,28,7.8
Sugarcane,2004,Whole Year ,Gujarat,196600.0,14558000,21299644.0,41286.0,71.64636364,27.7,763.53,47.63,75,38,28,7.8
Dry chillies,2004,Whole Year ,Haryana,1280.0,9600,138675.2,268.8,6.323333333,24.66,920.16,43.86,130,48,35,7.9
Garlic,2004,Whole Year ,Haryana,357.0,2900,38677.38,74.97,6.101428571,24.66,920.16,43.86,130,48,35,7.9
Onion,2004,Whole Year ,Haryana,2823.0,68400,305843.82,592.83,20.795,24.66,920.16,43.86,130,48,35,7.9
Potato,2004,Whole Year ,Haryana,10832.0,269100,1173538.88,2274.72,23.1075,24.66,920.16,43.86,130,48,35,7.9
Sugarcane,2004,Whole Year ,Haryana,133042.0,8230000,14413770.28,27938.82,49.24888889,24.66,920.16,43.86,130,48,35,7.9
Sweet potato,2004,Whole Year ,Haryana,75.0,1500,8125.5,15.75,18.602,24.66,920.16,43.86,130,48,35,7.9
Onion,2004,Whole Year ,Madhya Pradesh,35661.0,560306,3863512.74,7488.81,15.03166667,25.58,915.19,50.52,70,40,20,7.4
Potato,2004,Whole Year ,Madhya Pradesh,47570.0,713265,5153733.8,9989.7,14.71425532,25.58,915.19,50.52,70,40,20,7.4
Sugarcane,2004,Whole Year ,Madhya Pradesh,41925.0,1794420,4542154.5,8804.25,30.82,25.58,915.19,50.52,70,40,20,7.4
Sweet potato,2004,Whole Year ,Madhya Pradesh,4172.0,24117,451994.48,876.12,5.938913043,25.58,915.19,50.52,70,40,20,7.4
Sugarcane,2004,Whole Year ,Maharashtra,326900.0,23913700,35416346.0,68649.0,64.51,26.82,2339.17,66.04,75,43,26,7.1
Jute,2004,Kharif     ,Nagaland,2000.0,12100,216680.0,420.0,8.34,18.24,847.98,71.54,56,16,36,5.8
Potato,2004,Whole Year ,Nagaland,13750.0,95000,1489675.0,2887.5,6.58125,18.24,847.98,71.54,56,16,36,5.8
Sugarcane,2004,Rabi       ,Nagaland,210.0,3350,22751.4,44.1,15.95,18.24,847.98,71.54,56,16,36,5.8
Sugarcane,2004,Whole Year ,Nagaland,2770.0,138750,300101.8,581.7,33.995,18.24,847.98,71.54,56,16,36,5.8
Sugarcane,2004,Whole Year ,Punjab,86000.0,5170000,9317240.0,18060.0,60.966,24.66,920.16,43.86,150,50,40,8.0
Jute,2004,Kharif     ,Tripura,978.0,7748,105956.52,205.38,7.88,25.06,2334.61,75.65,62,20,35,5.9
Mesta,2004,Kharif     ,Tripura,1250.0,9650,135425.0,262.5,7.9425,25.06,2334.61,75.65,62,20,35,5.9
Sugarcane,2004,Whole Year ,Tripura,1030.0,50413,111590.2,216.3,48.8525,25.06,2334.61,75.65,62,20,35,5.9
Garlic,2004,Whole Year ,Uttarakhand,1849.0,16770,200320.66,388.29,9.342727273,18.09,1149.05,52.59,80,24,38,6.4
Onion,2004,Whole Year ,Uttarakhand,2045.0,17694,221555.3,429.45,9.187692308,18.09,1149.05,52.59,80,24,38,6.4
Potato,2004,Whole Year ,Uttarakhand,14104.0,180857,1528027.36,2961.84,13.04461538,18.09,1149.05,52.59,80,24,38,6.4
Sugarcane,2004,Whole Year ,Uttarakhand,106267.0,6358655,11512966.78,22316.07,58.47166667,18.09,1149.05,52.59,80,24,38,6.4
Onion,2004,Rabi       ,Jharkhand,1360.19,9804,147362.9846,285.6399,8.532,23.14,1252.79,63.15,68,22,30,6.1
Potato,2004,Rabi       ,Jharkhand,8320.97,63812,901493.8898,1747.4037,7.845,23.14,1252.79,63.15,68,22,30,6.1
Potato,2004,Winter     ,Jharkhand,10356.41,75518,1122013.459,2174.8461,7.2175,23.14,1252.79,63.15,68,22,30,6.1
Sugarcane,2004,Whole Year ,Jharkhand,542.97,13958,58825.3698,114.0237,25.71,23.14,1252.79,63.15,68,22,30,6.1
Coconut ,2004,Whole Year ,West Bengal,24294.0,310874400,2632011.96,5101.74,12630.52667,25.68,1392.86,74.2,85,40,45,6.2
Cotton(lint),2004,Kharif     ,West Bengal,959.0,4581,103898.06,201.39,5.295,25.68,1392.86,74.2,85,40,45,6.2
Jute,2004,Kharif     ,West Bengal,569157.0,7853203,61662469.38,119522.97,14.43941176,25.68,1392.86,74.2,85,40,45,6.2
Mesta,2004,Kharif     ,West Bengal,8632.0,81843,935190.88,1812.72,6.703333333,25.68,1392.86,74.2,85,40,45,6.2
Potato,2004,Whole Year ,West Bengal,320552.0,7106581,34728603.68,67315.92,21.12944444,25.68,1392.86,74.2,85,40,45,6.2
Sugarcane,2004,Whole Year ,West Bengal,15647.0,1033235,1695195.98,3285.87,64.3,25.68,1392.86,74.2,85,40,45,6.2
Banana,2005,Whole Year ,Bihar,15596.0,239311,1870272.32,3275.16,17.24727273,26.79,802.49,52.54,85,30,25,7.2
Jute,2005,Kharif     ,Bihar,131049.0,1329252,15715396.08,27520.29,11.93454545,26.79,802.49,52.54,85,30,25,7.2
Mesta,2005,Kharif     ,Bihar,14532.0,143039,1742677.44,3051.72,8.899565217,26.79,802.49,52.54,85,30,25,7.2
Onion,2005,Whole Year ,Bihar,18401.0,160656,2206647.92,3864.21,8.135263158,26.79,802.49,52.54,85,30,25,7.2
Potato,2005,Whole Year ,Bihar,140539.0,1225728,16853436.88,29513.19,8.786842105,26.79,802.49,52.54,85,30,25,7.2
Sugarcane,2005,Whole Year ,Bihar,101243.0,4240463,12141060.56,21261.03,36.43151515,26.79,802.49,52.54,85,30,25,7.2
Sweet potato,2005,Whole Year ,Bihar,4397.0,68398,527288.24,923.37,15.47413793,26.79,802.49,52.54,85,30,25,7.2
Bajra,2005,Whole Year ,Chhattisgarh,493.0,19037,59120.56,103.53,37.39071429,26.18,1526.16,58.73,70,35,20,6.5
Onion,2005,Whole Year ,Chhattisgarh,4534.0,25491,543717.28,952.14,5.413333333,26.18,1526.16,58.73,70,35,20,6.5
Sweet potato,2005,Whole Year ,Chhattisgarh,2700.0,15487,323784.0,567.0,5.54375,26.18,1526.16,58.73,70,35,20,6.5
Potato,2005,Whole Year ,Delhi,53.0,841,6355.76,11.13,15.87,25.46,718.47,45.33,90,40,30,7.5
Sugarcane,2005,Whole Year ,Delhi,4.0,225,479.68,0.84,56.25,25.46,718.47,45.33,90,40,30,7.5
Banana,2005,Whole Year ,Gujarat,30700.0,2101700,3681544.0,6447.0,66.87090909,26.81,962.01,49.27,75,38,28,7.8
Garlic,2005,Whole Year ,Gujarat,36100.0,263300,4329112.0,7581.0,6.748125,26.81,962.01,49.27,75,38,28,7.8
Onion,2005,Whole Year ,Gujarat,73300.0,2057500,8790136.0,15393.0,29.175,26.81,962.01,49.27,75,38,28,7.8
Potato,2005,Whole Year ,Gujarat,44600.0,1238300,5348432.0,9366.0,26.46181818,26.81,962.01,49.27,75,38,28,7.8
Sugarcane,2005,Whole Year ,Gujarat,213200.0,17786000,25566944.0,44772.0,75.31714286,26.81,962.01,49.27,75,38,28,7.8
Onion,2005,Whole Year ,Haryana,4044.0,92700,484956.48,849.24,18.03076923,24.2,879.45,45.01,130,48,35,7.9
Potato,2005,Whole Year ,Haryana,12597.0,312500,1510632.24,2645.37,21.80066667,24.2,879.45,45.01,130,48,35,7.9
Sugarcane,2005,Whole Year ,Haryana,129223.0,8310000,15496422.16,27136.83,49.81526316,24.2,879.45,45.01,130,48,35,7.9
Sweet potato,2005,Whole Year ,Haryana,127.0,2400,15229.84,26.67,15.14333333,24.2,879.45,45.01,130,48,35,7.9
Ginger,2005,Kharif     ,Himachal Pradesh,2179.0,16213,261305.68,457.59,7.377777778,20.99,916.17,47.53,60,20,40,6.0
Potato,2005,Whole Year ,Himachal Pradesh,14012.0,95900,1680319.04,2942.52,6.635833333,20.99,916.17,47.53,60,20,40,6.0
Sugarcane,2005,Whole Year ,Himachal Pradesh,2589.0,25094,310472.88,543.69,6.542857143,20.99,916.17,47.53,60,20,40,6.0
Onion,2005,Whole Year ,Madhya Pradesh,37656.0,575949,4515707.52,7907.76,14.14979167,25.18,1213.01,50.41,70,40,20,7.4
Potato,2005,Whole Year ,Madhya Pradesh,45967.0,614671,5512362.64,9653.07,12.90382979,25.18,1213.01,50.41,70,40,20,7.4
Sugarcane,2005,Whole Year ,Madhya Pradesh,51620.0,2236980,6190270.4,10840.2,31.52155556,25.18,1213.01,50.41,70,40,20,7.4
Sweet potato,2005,Whole Year ,Madhya Pradesh,4171.0,22869,500186.32,875.91,5.701086957,25.18,1213.01,50.41,70,40,20,7.4
Sugarcane,2005,Whole Year ,Maharashtra,500700.0,38813700,60043944.0,105147.0,66.29923077,26.39,3211.91,67.19,75,43,26,7.1
Sugarcane,2005,Whole Year ,Mizoram,1383.0,45953,165849.36,290.43,18.325,23.29,1418.06,76.74,54,15,34,5.7
Tapioca,2005,Kharif     ,Mizoram,300.0,1222,35976.0,63.0,6.346666667,23.29,1418.06,76.74,54,15,34,5.7
Jute,2005,Kharif     ,Nagaland,2100.0,10500,251832.0,441.0,6.96,18.77,815.04,70.97,56,16,36,5.8
Sugarcane,2005,Rabi       ,Nagaland,270.0,3380,32378.4,56.7,12.52,18.77,815.04,70.97,56,16,36,5.8
Sugarcane,2005,Whole Year ,Nagaland,4150.0,207500,497668.0,871.5,37.27,18.77,815.04,70.97,56,16,36,5.8
Sugarcane,2005,Whole Year ,Punjab,85000.0,5241000,10193200.0,17850.0,64.525,24.2,879.45,45.01,150,50,40,8.0
Jute,2005,Kharif     ,Tripura,685.0,5410,82145.2,143.85,7.8325,25.23,1998.49,77.25,62,20,35,5.9
Mesta,2005,Kharif     ,Tripura,1170.0,8522,140306.4,245.7,7.595,25.23,1998.49,77.25,62,20,35,5.9
Sugarcane,2005,Whole Year ,Tripura,874.0,43334,104810.08,183.54,48.79,25.23,1998.49,77.25,62,20,35,5.9
Garlic,2005,Whole Year ,Uttarakhand,2222.0,20330,266462.24,466.62,9.173636364,17.67,1130.54,54.07,80,24,38,6.4
Onion,2005,Whole Year ,Uttarakhand,1996.0,26694,239360.32,419.16,12.83076923,17.67,1130.54,54.07,80,24,38,6.4
Potato,2005,Whole Year ,Uttarakhand,15736.0,243492,1887061.12,3304.56,15.04615385,17.67,1130.54,54.07,80,24,38,6.4
Sugarcane,2005,Whole Year ,Uttarakhand,107748.0,6635715,12921140.16,22627.08,61.53333333,17.67,1130.54,54.07,80,24,38,6.4
Onion,2005,Rabi       ,Jharkhand,1724.12,18805,206756.4704,362.0652,11.6,23.93,938.94,57.56,68,22,30,6.1
Potato,2005,Rabi       ,Jharkhand,13345.34,108900,1600373.173,2802.5214,7.759333333,23.93,938.94,57.56,68,22,30,6.1
Potato,2005,Winter     ,Jharkhand,16504.2,113257,1979183.664,3465.882,7.148333333,23.93,938.94,57.56,68,22,30,6.1
Jute,2006,Kharif     ,Bihar,132914.0,1356624,16974446.94,29241.08,10.92642857,26.38,1046.45,55.74,85,30,25,7.2
Mesta,2006,Kharif     ,Bihar,18178.0,155075,2321512.38,3999.16,7.761428571,26.38,1046.45,55.74,85,30,25,7.2
Bajra,2006,Whole Year ,Chhattisgarh,307.0,12394,39206.97,67.54,33.11285714,26.26,1114.47,60.15,70,35,20,6.5
Onion,2006,Whole Year ,Chhattisgarh,4484.0,23106,572651.64,986.48,6.496470588,26.26,1114.47,60.15,70,35,20,6.5
Potato,2006,Kharif     ,Chhattisgarh,1781.0,7189,227451.51,391.82,6.25,26.26,1114.47,60.15,70,35,20,6.5
Sweet potato,2006,Whole Year ,Chhattisgarh,2683.0,15607,342645.93,590.26,5.116666667,26.26,1114.47,60.15,70,35,20,6.5
Potato,2006,Whole Year ,Delhi,55.0,873,7024.05,12.1,15.87,26.36,651.79,43.48,90,40,30,7.5
Sugarcane,2006,Whole Year ,Delhi,4.0,301,510.84,0.88,75.25,26.36,651.79,43.48,90,40,30,7.5
Banana,2006,Whole Year ,Gujarat,26600.0,1891800,3397086.0,5852.0,57.65846154,27.3,986.67,52.6,75,38,28,7.8
Garlic,2006,Whole Year ,Gujarat,32000.0,211300,4086720.0,7040.0,5.95,27.3,986.67,52.6,75,38,28,7.8
Onion,2006,Whole Year ,Gujarat,43300.0,1051800,5529843.0,9526.0,21.8045,27.3,986.67,52.6,75,38,28,7.8
Potato,2006,Whole Year ,Gujarat,51700.0,1078400,6602607.0,11374.0,20.45727273,27.3,986.67,52.6,75,38,28,7.8
Sugarcane,2006,Whole Year ,Gujarat,216100.0,16554000,27598131.0,47542.0,71.79642857,27.3,986.67,52.6,75,38,28,7.8
Garlic,2006,Whole Year ,Haryana,415.0,7500,52999.65,91.3,8.9425,24.94,761.23,44.55,130,48,35,7.9
Onion,2006,Whole Year ,Haryana,2543.0,49700,324766.53,559.46,18.98352941,24.94,761.23,44.55,130,48,35,7.9
Potato,2006,Whole Year ,Haryana,12826.0,319900,1638008.46,2821.72,21.90714286,24.94,761.23,44.55,130,48,35,7.9
Sugarcane,2006,Whole Year ,Haryana,140563.0,9651000,17951300.73,30923.86,56.0355,24.94,761.23,44.55,130,48,35,7.9
Sweet potato,2006,Whole Year ,Haryana,19.0,400,2426.49,4.18,12.6975,24.94,761.23,44.55,130,48,35,7.9
Onion,2006,Rabi       ,Himachal Pradesh,893.0,7617,114045.03,196.46,8.546,21.73,855.31,48.18,60,20,40,6.0
Potato,2006,Whole Year ,Himachal Pradesh,12687.0,126701,1620256.77,2791.14,10.05416667,21.73,855.31,48.18,60,20,40,6.0
Sugarcane,2006,Whole Year ,Himachal Pradesh,3019.0,59184,385556.49,664.18,13.465,21.73,855.31,48.18,60,20,40,6.0
Banana,2006,Whole Year ,Madhya Pradesh,14836.0,469134,1894705.56,3263.92,21.7195,25.49,1821.87,53.84,70,40,20,7.4
Onion,2006,Whole Year ,Madhya Pradesh,37825.0,629635,4830630.75,8321.5,14.81125,25.49,1821.87,53.84,70,40,20,7.4
Potato,2006,Whole Year ,Madhya Pradesh,48540.0,648203,6199043.4,10678.8,12.9512766,25.49,1821.87,53.84,70,40,20,7.4
Sugarcane,2006,Whole Year ,Madhya Pradesh,61085.0,2692260,7801165.35,13438.7,31.35595745,25.49,1821.87,53.84,70,40,20,7.4
Sweet potato,2006,Whole Year ,Madhya Pradesh,4070.0,22633,519779.7,895.4,5.947173913,25.49,1821.87,53.84,70,40,20,7.4
Sugarcane,2006,Whole Year ,Maharashtra,848800.0,66277400,108400248.0,186736.0,70.67444444,26.64,3370.1,69.14,75,43,26,7.1
Ginger,2006,Kharif     ,Nagaland,2600.0,23040,332046.0,572.0,8.82875,18.97,710.77,67.81,56,16,36,5.8
Jute,2006,Kharif     ,Nagaland,2500.0,10650,319275.0,550.0,5.2075,18.97,710.77,67.81,56,16,36,5.8
Potato,2006,Kharif     ,Nagaland,3500.0,31420,446985.0,770.0,8.96,18.97,710.77,67.81,56,16,36,5.8
Sugarcane,2006,Rabi       ,Nagaland,290.0,4850,37035.9,63.8,16.72,18.97,710.77,67.81,56,16,36,5.8
Sugarcane,2006,Whole Year ,Nagaland,4500.0,229000,574695.0,990.0,48.145,18.97,710.77,67.81,56,16,36,5.8
Jute,2006,Kharif     ,Tripura,466.0,3966,59512.86,102.52,8.475,25.53,1808.32,73.73,62,20,35,5.9
Mesta,2006,Kharif     ,Tripura,1064.0,7798,135883.44,234.08,7.6075,25.53,1808.32,73.73,62,20,35,5.9
Sugarcane,2006,Whole Year ,Tripura,869.0,42373,110979.99,191.18,49.18,25.53,1808.32,73.73,62,20,35,5.9
Banana,2006,Whole Year ,Uttar Pradesh,2002.0,77709,255675.42,440.44,38.84296296,26.3,945.42,50.66,120,45,35,7.6
Onion,2006,Rabi       ,Uttar Pradesh,7525.0,144345,961017.75,1655.5,19.17927536,26.3,945.42,50.66,120,45,35,7.6
Onion,2006,Summer     ,Uttar Pradesh,13173.0,153400,1682323.83,2898.06,11.64536232,26.3,945.42,50.66,120,45,35,7.6
Potato,2006,Rabi       ,Uttar Pradesh,469301.0,10247912,59934430.71,103246.22,20.56657143,26.3,945.42,50.66,120,45,35,7.6
Sugarcane,2006,Kharif     ,Uttar Pradesh,2246520.0,133949379,286903069.2,494234.4,51.90457143,26.3,945.42,50.66,120,45,35,7.6
Sweet potato,2006,Kharif     ,Uttar Pradesh,18853.0,257323,2407716.63,4147.66,13.64421875,26.3,945.42,50.66,120,45,35,7.6
Tobacco,2006,Rabi       ,Uttar Pradesh,23227.0,123614,2966320.17,5109.94,5.3048,26.3,945.42,50.66,120,45,35,7.6
Garlic,2006,Whole Year ,Uttarakhand,2382.0,16735,304205.22,524.04,5.73173913,18.31,1074.79,54.87,80,24,38,6.4
Onion,2006,Whole Year ,Uttarakhand,2116.0,11886,270234.36,465.52,6.464615385,18.31,1074.79,54.87,80,24,38,6.4
Potato,2006,Kharif     ,Uttarakhand,8274.0,83792,1056672.54,1820.28,9.942727273,18.31,1074.79,54.87,80,24,38,6.4
Potato,2006,Rabi       ,Uttarakhand,7099.0,77930,906613.29,1561.78,9.773846154,18.31,1074.79,54.87,80,24,38,6.4
Sugarcane,2006,Whole Year ,Uttarakhand,118869.0,7267238,15180759.99,26151.18,61.44,18.31,1074.79,54.87,80,24,38,6.4
Onion,2006,Rabi       ,Jharkhand,2914.72,16719,372238.8912,641.2384,5.84,23.54,1468.99,61.38,68,22,30,6.1
Potato,2006,Rabi       ,Jharkhand,13341.72,108295,1703871.061,2935.1784,8.043636364,23.54,1468.99,61.38,68,22,30,6.1
Potato,2006,Winter     ,Jharkhand,20693.26,157358,2642736.235,4552.5172,7.690909091,23.54,1468.99,61.38,68,22,30,6.1
Sugarcane,2006,Whole Year ,Jharkhand,587.89,26102,75079.4319,129.3358,38.04833333,23.54,1468.99,61.38,68,22,30,6.1
Maize,2007,Rabi       ,Andhra Pradesh,267000.0,1754000,35617800.0,42720.0,6.2215,27.44,1067.72,72.52,78,45,22,6.8
Mesta,2007,Kharif     ,Andhra Pradesh,57000.0,501000,7603800.0,9120.0,8.165,27.44,1067.72,72.52,78,45,22,6.8
Onion,2007,Kharif     ,Andhra Pradesh,23000.0,370000,3068200.0,3680.0,13.81571429,27.44,1067.72,72.52,78,45,22,6.8
Onion,2007,Rabi       ,Andhra Pradesh,14000.0,270000,1867600.0,2240.0,18.07142857,27.44,1067.72,72.52,78,45,22,6.8
Sugarcane,2007,Whole Year ,Andhra Pradesh,247000.0,20182000,32949800.0,39520.0,83.4125,27.44,1067.72,72.52,78,45,22,6.8
Banana,2007,Whole Year ,Bihar,17872.0,233609,2384124.8,2859.52,15.2126087,25.51,1373.75,61.57,85,30,25,7.2
Jute,2007,Kharif     ,Bihar,131627.0,1242849,17559041.8,21060.32,9.998571429,25.51,1373.75,61.57,85,30,25,7.2
Mesta,2007,Kharif     ,Bihar,22626.0,209564,3018308.4,3620.16,8.203043478,25.51,1373.75,61.57,85,30,25,7.2
Onion,2007,Whole Year ,Bihar,15216.0,136730,2029814.4,2434.56,8.736111111,25.51,1373.75,61.57,85,30,25,7.2
Potato,2007,Whole Year ,Bihar,153909.0,1244108,20531460.6,24625.44,8.115,25.51,1373.75,61.57,85,30,25,7.2
Sugarcane,2007,Whole Year ,Bihar,107039.0,4027229,14279002.6,17126.24,33.2446875,25.51,1373.75,61.57,85,30,25,7.2
Sweet potato,2007,Whole Year ,Bihar,3741.0,49649,499049.4,598.56,13.45586207,25.51,1373.75,61.57,85,30,25,7.2
Bajra,2007,Whole Year ,Chhattisgarh,520.0,19071,69368.0,83.2,38.48533333,26.24,1423.88,58.59,70,35,20,6.5
Onion,2007,Whole Year ,Chhattisgarh,4372.0,20891,583224.8,699.52,5.119411765,26.24,1423.88,58.59,70,35,20,6.5
Potato,2007,Kharif     ,Chhattisgarh,1910.0,8060,254794.0,305.6,6.440909091,26.24,1423.88,58.59,70,35,20,6.5
Sweet potato,2007,Whole Year ,Chhattisgarh,2671.0,15681,356311.4,427.36,5.865,26.24,1423.88,58.59,70,35,20,6.5
Banana,2007,Whole Year ,Gujarat,31200.0,2033100,4162080.0,4992.0,57.96166667,27.27,1033.53,52.63,75,38,28,7.8
Garlic,2007,Whole Year ,Gujarat,44600.0,317500,5949640.0,7136.0,5.839411765,27.27,1033.53,52.63,75,38,28,7.8
Onion,2007,Whole Year ,Gujarat,65400.0,2059200,8724360.0,10464.0,28.88190476,27.27,1033.53,52.63,75,38,28,7.8
Potato,2007,Whole Year ,Gujarat,72300.0,1795600,9644820.0,11568.0,24.42333333,27.27,1033.53,52.63,75,38,28,7.8
Sugarcane,2007,Whole Year ,Gujarat,211000.0,15190000,28147400.0,33760.0,71.189375,27.27,1033.53,52.63,75,38,28,7.8
Dry chillies,2007,Whole Year ,Haryana,1321.0,13800,176221.4,211.36,8.716428571,24.61,893.56,44.46,130,48,35,7.9
Garlic,2007,Whole Year ,Haryana,586.0,3700,78172.4,93.76,5.104,24.61,893.56,44.46,130,48,35,7.9
Onion,2007,Whole Year ,Haryana,3193.0,63700,425946.2,510.88,18.20733333,24.61,893.56,44.46,130,48,35,7.9
Potato,2007,Whole Year ,Haryana,9917.0,177600,1322927.8,1586.72,15.53166667,24.61,893.56,44.46,130,48,35,7.9
Sugarcane,2007,Whole Year ,Haryana,140365.0,8850000,18724691.0,22458.4,50.77,24.61,893.56,44.46,130,48,35,7.9
Sweet potato,2007,Whole Year ,Haryana,65.0,1200,8671.0,10.4,12.7775,24.61,893.56,44.46,130,48,35,7.9
Ginger,2007,Kharif     ,Himachal Pradesh,2273.0,25538,303218.2,363.68,10.15,21.4,925.42,47.22,60,20,40,6.0
Onion,2007,Rabi       ,Himachal Pradesh,823.0,7036,109788.2,131.68,8.408,21.4,925.42,47.22,60,20,40,6.0
Potato,2007,Kharif     ,Himachal Pradesh,13583.0,123839,1811972.2,2173.28,9.051666667,21.4,925.42,47.22,60,20,40,6.0
Sugarcane,2007,Kharif     ,Himachal Pradesh,2697.0,58442,359779.8,431.52,13.81285714,21.4,925.42,47.22,60,20,40,6.0
Banana,2007,Whole Year ,Madhya Pradesh,7543.0,470299,1006236.2,1206.88,43.1125,25.34,1090.09,51.64,70,40,20,7.4
Onion,2007,Whole Year ,Madhya Pradesh,41376.0,601524,5519558.4,6620.16,12.21604167,25.34,1090.09,51.64,70,40,20,7.4
Potato,2007,Whole Year ,Madhya Pradesh,56663.0,713614,7558844.2,9066.08,11.41729167,25.34,1090.09,51.64,70,40,20,7.4
Sugarcane,2007,Whole Year ,Madhya Pradesh,77120.0,3276720,10287808.0,12339.2,30.21326087,25.34,1090.09,51.64,70,40,20,7.4
Sweet potato,2007,Whole Year ,Madhya Pradesh,3752.0,20560,500516.8,600.32,5.65173913,25.34,1090.09,51.64,70,40,20,7.4
Sugarcane,2007,Whole Year ,Maharashtra,1092800.0,88437200,145779520.0,174848.0,74.23888889,26.85,2694.23,67.76,75,43,26,7.1
Jute,2007,Kharif     ,Meghalaya,3982.0,34877,531198.8,637.12,6.446666667,17.69,2709.54,81.21,52,16,33,5.6
Ginger,2007,Kharif     ,Nagaland,4000.0,28760,533600.0,640.0,7.055,18.26,999.96,71.1,56,16,36,5.8
Potato,2007,Kharif     ,Nagaland,2500.0,35850,333500.0,400.0,15.335,18.26,999.96,71.1,56,16,36,5.8
